Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Index_Gini
2022,1,Ciutat Vella,1,el Raval,1,35.6
2022,1,Ciutat Vella,1,el Raval,2,34.8
2022,1,Ciutat Vella,1,el Raval,3,36.1
2022,1,Ciutat Vella,1,el Raval,4,35.6
2022,1,Ciutat Vella,1,el Raval,5,35.7
2022,1,Ciutat Vella,1,el Raval,6,38.6
2022,1,Ciutat Vella,1,el Raval,7,36.1
2022,1,Ciutat Vella,1,el Raval,8,32.6
2022,1,Ciutat Vella,1,el Raval,9,36.6
2022,1,Ciutat Vella,1,el Raval,10,33.2
2022,1,Ciutat Vella,1,el Raval,11,33.4
2022,1,Ciutat Vella,1,el Raval,12,33.4
2022,1,Ciutat Vella,1,el Raval,13,34.1
2022,1,Ciutat Vella,1,el Raval,14,30.5
2022,1,Ciutat Vella,1,el Raval,15,32.7
2022,1,Ciutat Vella,1,el Raval,16,29.7
2022,1,Ciutat Vella,1,el Raval,17,29
2022,1,Ciutat Vella,1,el Raval,18,30.5
2022,1,Ciutat Vella,1,el Raval,19,34.7
2022,1,Ciutat Vella,1,el Raval,20,37.9
2022,1,Ciutat Vella,1,el Raval,21,38.5
2022,1,Ciutat Vella,2,el Barri Gòtic,22,42
2022,1,Ciutat Vella,2,el Barri Gòtic,23,35.2
2022,1,Ciutat Vella,2,el Barri Gòtic,25,39
2022,1,Ciutat Vella,2,el Barri Gòtic,26,38.3
2022,1,Ciutat Vella,2,el Barri Gòtic,27,38.8
2022,1,Ciutat Vella,2,el Barri Gòtic,28,37.9
2022,1,Ciutat Vella,2,el Barri Gòtic,29,41.5
2022,1,Ciutat Vella,2,el Barri Gòtic,30,37.8
2022,1,Ciutat Vella,2,el Barri Gòtic,31,42
2022,1,Ciutat Vella,3,la Barceloneta,32,35.7
2022,1,Ciutat Vella,3,la Barceloneta,33,33.1
2022,1,Ciutat Vella,3,la Barceloneta,34,34.2
2022,1,Ciutat Vella,3,la Barceloneta,35,33
2022,1,Ciutat Vella,3,la Barceloneta,36,31.1
2022,1,Ciutat Vella,3,la Barceloneta,37,30.2
2022,1,Ciutat Vella,3,la Barceloneta,38,35
2022,1,Ciutat Vella,3,la Barceloneta,39,30.2
2022,1,Ciutat Vella,3,la Barceloneta,40,37.9
2022,1,Ciutat Vella,3,la Barceloneta,41,34.2
2022,1,Ciutat Vella,3,la Barceloneta,42,31.4
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,36.6
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,38
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,36.6
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,35.3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,38.7
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,36.2
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,39.3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,35
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,35.8
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,40.5
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,34.2
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,33.7
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,36.7
2022,2,L'Eixample,5,el Fort Pienc,1,31.9
2022,2,L'Eixample,5,el Fort Pienc,2,32.7
2022,2,L'Eixample,5,el Fort Pienc,3,29.3
2022,2,L'Eixample,5,el Fort Pienc,4,34.6
2022,2,L'Eixample,5,el Fort Pienc,5,30.3
2022,2,L'Eixample,5,el Fort Pienc,6,33.7
2022,2,L'Eixample,5,el Fort Pienc,7,31.4
2022,2,L'Eixample,5,el Fort Pienc,8,32.3
2022,2,L'Eixample,5,el Fort Pienc,9,31.3
2022,2,L'Eixample,5,el Fort Pienc,10,31.4
2022,2,L'Eixample,5,el Fort Pienc,11,31
2022,2,L'Eixample,5,el Fort Pienc,12,31.6
2022,2,L'Eixample,5,el Fort Pienc,13,33.7
2022,2,L'Eixample,5,el Fort Pienc,14,30.2
2022,2,L'Eixample,5,el Fort Pienc,15,34
2022,2,L'Eixample,5,el Fort Pienc,16,32.8
2022,2,L'Eixample,5,el Fort Pienc,17,32.2
2022,2,L'Eixample,5,el Fort Pienc,18,32.3
2022,2,L'Eixample,5,el Fort Pienc,19,33.1
2022,2,L'Eixample,5,el Fort Pienc,20,34.9
2022,2,L'Eixample,6,la Sagrada Família,21,30
2022,2,L'Eixample,6,la Sagrada Família,22,36.5
2022,2,L'Eixample,6,la Sagrada Família,23,29
2022,2,L'Eixample,6,la Sagrada Família,24,34.1
2022,2,L'Eixample,6,la Sagrada Família,25,32.1
2022,2,L'Eixample,6,la Sagrada Família,26,34.6
2022,2,L'Eixample,6,la Sagrada Família,27,33.8
2022,2,L'Eixample,6,la Sagrada Família,28,33.8
2022,2,L'Eixample,6,la Sagrada Família,29,31
2022,2,L'Eixample,6,la Sagrada Família,30,29.6
2022,2,L'Eixample,6,la Sagrada Família,31,31.3
2022,2,L'Eixample,6,la Sagrada Família,32,29.3
2022,2,L'Eixample,6,la Sagrada Família,33,31.2
2022,2,L'Eixample,6,la Sagrada Família,34,33.3
2022,2,L'Eixample,6,la Sagrada Família,35,31.5
2022,2,L'Eixample,6,la Sagrada Família,36,29.2
2022,2,L'Eixample,6,la Sagrada Família,37,27.6
2022,2,L'Eixample,6,la Sagrada Família,38,30.7
2022,2,L'Eixample,6,la Sagrada Família,39,32.2
2022,2,L'Eixample,6,la Sagrada Família,40,32.6
2022,2,L'Eixample,6,la Sagrada Família,41,32
2022,2,L'Eixample,6,la Sagrada Família,42,31.7
2022,2,L'Eixample,6,la Sagrada Família,43,32.7
2022,2,L'Eixample,6,la Sagrada Família,44,33.2
2022,2,L'Eixample,6,la Sagrada Família,45,32.3
2022,2,L'Eixample,6,la Sagrada Família,46,33.5
2022,2,L'Eixample,6,la Sagrada Família,47,34.2
2022,2,L'Eixample,6,la Sagrada Família,48,35.4
2022,2,L'Eixample,6,la Sagrada Família,49,39.6
2022,2,L'Eixample,6,la Sagrada Família,50,33
2022,2,L'Eixample,6,la Sagrada Família,51,35.3
2022,2,L'Eixample,6,la Sagrada Família,52,35.7
2022,2,L'Eixample,6,la Sagrada Família,53,33.7
2022,2,L'Eixample,6,la Sagrada Família,54,31.3
2022,2,L'Eixample,7,la Dreta de l'Eixample,55,31.8
2022,2,L'Eixample,7,la Dreta de l'Eixample,56,32.6
2022,2,L'Eixample,7,la Dreta de l'Eixample,57,37.8
2022,2,L'Eixample,7,la Dreta de l'Eixample,58,29.9
2022,2,L'Eixample,7,la Dreta de l'Eixample,59,39.8
2022,2,L'Eixample,7,la Dreta de l'Eixample,60,34.2
2022,2,L'Eixample,7,la Dreta de l'Eixample,61,38.4
2022,2,L'Eixample,7,la Dreta de l'Eixample,62,37.6
2022,2,L'Eixample,7,la Dreta de l'Eixample,63,39.4
2022,2,L'Eixample,7,la Dreta de l'Eixample,64,34.7
2022,2,L'Eixample,7,la Dreta de l'Eixample,65,34.4
2022,2,L'Eixample,7,la Dreta de l'Eixample,66,31.1
2022,2,L'Eixample,7,la Dreta de l'Eixample,67,33.8
2022,2,L'Eixample,7,la Dreta de l'Eixample,68,33.2
2022,2,L'Eixample,7,la Dreta de l'Eixample,69,35.9
2022,2,L'Eixample,7,la Dreta de l'Eixample,70,36.2
2022,2,L'Eixample,7,la Dreta de l'Eixample,71,34
2022,2,L'Eixample,7,la Dreta de l'Eixample,72,37.6
2022,2,L'Eixample,7,la Dreta de l'Eixample,73,35.9
2022,2,L'Eixample,7,la Dreta de l'Eixample,74,43.6
2022,2,L'Eixample,7,la Dreta de l'Eixample,75,37.6
2022,2,L'Eixample,7,la Dreta de l'Eixample,76,39.7
2022,2,L'Eixample,7,la Dreta de l'Eixample,77,40.4
2022,2,L'Eixample,7,la Dreta de l'Eixample,78,38.2
2022,2,L'Eixample,7,la Dreta de l'Eixample,79,44.2
2022,2,L'Eixample,7,la Dreta de l'Eixample,80,42
2022,2,L'Eixample,7,la Dreta de l'Eixample,81,38.1
2022,2,L'Eixample,7,la Dreta de l'Eixample,82,42.5
2022,2,L'Eixample,7,la Dreta de l'Eixample,83,43
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,36.8
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,37.4
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,37.2
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,35.7
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,37
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,34.7
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,35.8
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,37.4
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,37
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,37.1
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,34.7
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,34.3
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,35.2
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,34.2
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,36.9
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,36.3
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,30.7
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,34.3
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,36.7
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,34.6
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,37.1
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,34.1
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,38.6
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,35.8
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,35.6
2022,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,36.4
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,34.8
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,35.3
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,31.5
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,34.9
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,32.4
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,36.6
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,29.9
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,31.9
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,32.3
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,27.3
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,30.7
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,33.3
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,31.9
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,33.6
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,30.6
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,32.7
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,29.4
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,32.2
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,35.6
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,33.9
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,28.3
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,35.1
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,30.3
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,26.3
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,31.5
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,33.1
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,32.2
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,33
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,31.4
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,33.4
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,31.5
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,32.2
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,35.5
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,33.7
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,35.2
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,36.2
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,36.4
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,33
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,32.8
2022,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,35.6
2022,2,L'Eixample,10,Sant Antoni,150,35.1
2022,2,L'Eixample,10,Sant Antoni,151,33.6
2022,2,L'Eixample,10,Sant Antoni,152,33.3
2022,2,L'Eixample,10,Sant Antoni,153,29
2022,2,L'Eixample,10,Sant Antoni,154,33.2
2022,2,L'Eixample,10,Sant Antoni,155,31
2022,2,L'Eixample,10,Sant Antoni,156,32
2022,2,L'Eixample,10,Sant Antoni,157,32.2
2022,2,L'Eixample,10,Sant Antoni,158,31.1
2022,2,L'Eixample,10,Sant Antoni,159,34.7
2022,2,L'Eixample,10,Sant Antoni,160,33.1
2022,2,L'Eixample,10,Sant Antoni,161,33.8
2022,2,L'Eixample,10,Sant Antoni,162,32.8
2022,2,L'Eixample,10,Sant Antoni,163,33.3
2022,2,L'Eixample,10,Sant Antoni,164,37.2
2022,2,L'Eixample,10,Sant Antoni,165,36.1
2022,2,L'Eixample,10,Sant Antoni,166,34.9
2022,2,L'Eixample,10,Sant Antoni,167,32.1
2022,2,L'Eixample,10,Sant Antoni,168,34.7
2022,2,L'Eixample,10,Sant Antoni,169,32.9
2022,2,L'Eixample,10,Sant Antoni,170,30.1
2022,2,L'Eixample,10,Sant Antoni,171,35.3
2022,2,L'Eixample,10,Sant Antoni,172,33.2
2022,2,L'Eixample,10,Sant Antoni,173,33.6
2022,3,Sants-Montjuïc,11,el Poble Sec,1,31.9
2022,3,Sants-Montjuïc,11,el Poble Sec,2,30.1
2022,3,Sants-Montjuïc,11,el Poble Sec,3,34.8
2022,3,Sants-Montjuïc,11,el Poble Sec,4,32.1
2022,3,Sants-Montjuïc,11,el Poble Sec,5,34.3
2022,3,Sants-Montjuïc,11,el Poble Sec,6,31.9
2022,3,Sants-Montjuïc,11,el Poble Sec,7,34.7
2022,3,Sants-Montjuïc,11,el Poble Sec,8,32.5
2022,3,Sants-Montjuïc,11,el Poble Sec,9,30
2022,3,Sants-Montjuïc,11,el Poble Sec,10,35
2022,3,Sants-Montjuïc,11,el Poble Sec,11,33.8
2022,3,Sants-Montjuïc,11,el Poble Sec,12,32.7
2022,3,Sants-Montjuïc,11,el Poble Sec,13,33.2
2022,3,Sants-Montjuïc,11,el Poble Sec,14,31.1
2022,3,Sants-Montjuïc,11,el Poble Sec,15,35.4
2022,3,Sants-Montjuïc,11,el Poble Sec,16,35.3
2022,3,Sants-Montjuïc,11,el Poble Sec,17,34.9
2022,3,Sants-Montjuïc,11,el Poble Sec,18,32.3
2022,3,Sants-Montjuïc,11,el Poble Sec,19,31.3
2022,3,Sants-Montjuïc,11,el Poble Sec,20,33
2022,3,Sants-Montjuïc,11,el Poble Sec,21,31.7
2022,3,Sants-Montjuïc,11,el Poble Sec,22,31.7
2022,3,Sants-Montjuïc,11,el Poble Sec,23,33.2
2022,3,Sants-Montjuïc,11,el Poble Sec,24,33.2
2022,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,30
2022,3,Sants-Montjuïc,13,la Marina de Port,26,24.9
2022,3,Sants-Montjuïc,13,la Marina de Port,27,28.5
2022,3,Sants-Montjuïc,13,la Marina de Port,28,33.4
2022,3,Sants-Montjuïc,13,la Marina de Port,29,25.5
2022,3,Sants-Montjuïc,13,la Marina de Port,30,25.8
2022,3,Sants-Montjuïc,13,la Marina de Port,31,26.2
2022,3,Sants-Montjuïc,13,la Marina de Port,32,31
2022,3,Sants-Montjuïc,13,la Marina de Port,33,28.2
2022,3,Sants-Montjuïc,13,la Marina de Port,34,30.3
2022,3,Sants-Montjuïc,13,la Marina de Port,35,26.3
2022,3,Sants-Montjuïc,13,la Marina de Port,36,28.9
2022,3,Sants-Montjuïc,13,la Marina de Port,37,25.2
2022,3,Sants-Montjuïc,13,la Marina de Port,38,28
2022,3,Sants-Montjuïc,13,la Marina de Port,39,28.9
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,40,28
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,41,35.3
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,42,31.1
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,43,31.3
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,44,31.1
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,45,29.2
2022,3,Sants-Montjuïc,14,la Font de la Guatlla,46,29.8
2022,3,Sants-Montjuïc,15,Hostafrancs,47,31.1
2022,3,Sants-Montjuïc,15,Hostafrancs,48,30.3
2022,3,Sants-Montjuïc,15,Hostafrancs,49,33.2
2022,3,Sants-Montjuïc,15,Hostafrancs,50,31.3
2022,3,Sants-Montjuïc,15,Hostafrancs,51,34.3
2022,3,Sants-Montjuïc,15,Hostafrancs,52,36.5
2022,3,Sants-Montjuïc,15,Hostafrancs,53,34
2022,3,Sants-Montjuïc,15,Hostafrancs,54,31.5
2022,3,Sants-Montjuïc,15,Hostafrancs,55,31.6
2022,3,Sants-Montjuïc,15,Hostafrancs,56,30.7
2022,3,Sants-Montjuïc,16,la Bordeta,57,29.8
2022,3,Sants-Montjuïc,16,la Bordeta,58,30.6
2022,3,Sants-Montjuïc,16,la Bordeta,59,27.8
2022,3,Sants-Montjuïc,16,la Bordeta,60,29.2
2022,3,Sants-Montjuïc,16,la Bordeta,61,28.1
2022,3,Sants-Montjuïc,16,la Bordeta,62,27.6
2022,3,Sants-Montjuïc,16,la Bordeta,63,30.7
2022,3,Sants-Montjuïc,16,la Bordeta,64,30.3
2022,3,Sants-Montjuïc,16,la Bordeta,65,27.3
2022,3,Sants-Montjuïc,16,la Bordeta,66,28.7
2022,3,Sants-Montjuïc,16,la Bordeta,67,29
2022,3,Sants-Montjuïc,16,la Bordeta,68,29
2022,3,Sants-Montjuïc,16,la Bordeta,69,30.5
2022,3,Sants-Montjuïc,17,Sants-Badal,70,29.2
2022,3,Sants-Montjuïc,17,Sants-Badal,71,29.8
2022,3,Sants-Montjuïc,17,Sants-Badal,72,29.4
2022,3,Sants-Montjuïc,17,Sants-Badal,73,31.2
2022,3,Sants-Montjuïc,17,Sants-Badal,74,31.4
2022,3,Sants-Montjuïc,17,Sants-Badal,75,33.2
2022,3,Sants-Montjuïc,17,Sants-Badal,76,27.6
2022,3,Sants-Montjuïc,17,Sants-Badal,77,29.6
2022,3,Sants-Montjuïc,17,Sants-Badal,78,33
2022,3,Sants-Montjuïc,17,Sants-Badal,79,33
2022,3,Sants-Montjuïc,17,Sants-Badal,80,32.1
2022,3,Sants-Montjuïc,17,Sants-Badal,81,32.8
2022,3,Sants-Montjuïc,17,Sants-Badal,82,33.4
2022,3,Sants-Montjuïc,17,Sants-Badal,83,31.1
2022,3,Sants-Montjuïc,17,Sants-Badal,84,29
2022,3,Sants-Montjuïc,17,Sants-Badal,85,34
2022,3,Sants-Montjuïc,18,Sants,86,28.2
2022,3,Sants-Montjuïc,18,Sants,87,30.7
2022,3,Sants-Montjuïc,18,Sants,88,30.4
2022,3,Sants-Montjuïc,18,Sants,89,27.9
2022,3,Sants-Montjuïc,18,Sants,90,29.6
2022,3,Sants-Montjuïc,18,Sants,91,34.5
2022,3,Sants-Montjuïc,18,Sants,92,33.3
2022,3,Sants-Montjuïc,18,Sants,93,31.5
2022,3,Sants-Montjuïc,18,Sants,94,29.8
2022,3,Sants-Montjuïc,18,Sants,95,29.8
2022,3,Sants-Montjuïc,18,Sants,96,33
2022,3,Sants-Montjuïc,18,Sants,97,32.2
2022,3,Sants-Montjuïc,18,Sants,98,31.7
2022,3,Sants-Montjuïc,18,Sants,99,32.5
2022,3,Sants-Montjuïc,18,Sants,100,32.3
2022,3,Sants-Montjuïc,18,Sants,101,31.4
2022,3,Sants-Montjuïc,18,Sants,102,32.1
2022,3,Sants-Montjuïc,18,Sants,103,29.6
2022,3,Sants-Montjuïc,18,Sants,104,33.9
2022,3,Sants-Montjuïc,18,Sants,105,31.2
2022,3,Sants-Montjuïc,18,Sants,106,32.5
2022,3,Sants-Montjuïc,18,Sants,107,31.8
2022,3,Sants-Montjuïc,18,Sants,108,32.3
2022,3,Sants-Montjuïc,18,Sants,109,30.2
2022,3,Sants-Montjuïc,18,Sants,110,33.2
2022,3,Sants-Montjuïc,18,Sants,111,29.2
2022,3,Sants-Montjuïc,18,Sants,112,30.5
2022,3,Sants-Montjuïc,18,Sants,113,34.3
2022,3,Sants-Montjuïc,18,Sants,114,32.6
2022,3,Sants-Montjuïc,13,la Marina de Port,211,28.6
2022,3,Sants-Montjuïc,13,la Marina de Port,212,30.3
2022,3,Sants-Montjuïc,13,la Marina de Port,213,29.8
2022,4,Les Corts,19,les Corts,1,33.9
2022,4,Les Corts,19,les Corts,2,31.1
2022,4,Les Corts,19,les Corts,3,29.2
2022,4,Les Corts,19,les Corts,4,31.9
2022,4,Les Corts,19,les Corts,5,30.9
2022,4,Les Corts,19,les Corts,6,33.3
2022,4,Les Corts,19,les Corts,7,31.2
2022,4,Les Corts,19,les Corts,8,33.9
2022,4,Les Corts,19,les Corts,9,32.7
