Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Index_Gini
2022,7,Horta-Guinardó,43,Horta,117,30
2022,7,Horta-Guinardó,43,Horta,118,30.9
2022,7,Horta-Guinardó,43,Horta,119,28.9
2022,7,Horta-Guinardó,43,Horta,120,30.7
2022,7,Horta-Guinardó,43,Horta,121,29.5
2022,7,Horta-Guinardó,43,Horta,122,29.7
2022,7,Horta-Guinardó,43,Horta,123,28.3
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,26.7
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,28.7
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,30.2
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,31.5
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,30.8
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,33.1
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,28.6
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,30.6
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,28.3
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,27.1
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,28.7
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,27.9
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,30.5
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,31
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,28.4
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,32.2
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,30.9
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,29.1
2022,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,31.5
2022,8,Nou Barris,45,Porta,20,31.9
2022,8,Nou Barris,45,Porta,21,30.9
2022,8,Nou Barris,45,Porta,22,30.2
2022,8,Nou Barris,45,Porta,23,29.1
2022,8,Nou Barris,45,Porta,24,29.3
2022,8,Nou Barris,45,Porta,25,29.4
2022,8,Nou Barris,45,Porta,26,29.3
2022,8,Nou Barris,45,Porta,27,27.4
2022,8,Nou Barris,45,Porta,28,26.8
2022,8,Nou Barris,45,Porta,29,28.8
2022,8,Nou Barris,45,Porta,30,28.2
2022,8,Nou Barris,45,Porta,31,27
2022,8,Nou Barris,45,Porta,32,29.2
2022,8,Nou Barris,45,Porta,33,29.2
2022,8,Nou Barris,45,Porta,34,30.2
2022,8,Nou Barris,45,Porta,35,27.4
2022,8,Nou Barris,45,Porta,36,27.1
2022,8,Nou Barris,45,Porta,37,30
2022,8,Nou Barris,46,el Turó de la Peira,38,31.2
2022,8,Nou Barris,46,el Turó de la Peira,39,30
2022,8,Nou Barris,46,el Turó de la Peira,40,30.2
2022,8,Nou Barris,46,el Turó de la Peira,41,31.1
2022,8,Nou Barris,46,el Turó de la Peira,42,27.6
2022,8,Nou Barris,46,el Turó de la Peira,43,28.6
2022,8,Nou Barris,46,el Turó de la Peira,44,28.8
2022,8,Nou Barris,46,el Turó de la Peira,45,30.8
2022,8,Nou Barris,46,el Turó de la Peira,46,28.4
2022,8,Nou Barris,46,el Turó de la Peira,47,29.5
2022,8,Nou Barris,47,Can Peguera,48,28.3
2022,8,Nou Barris,47,Can Peguera,49,30.1
2022,8,Nou Barris,48,la Guineueta,50,25.9
2022,8,Nou Barris,48,la Guineueta,51,24.5
2022,8,Nou Barris,48,la Guineueta,52,24.7
2022,8,Nou Barris,48,la Guineueta,53,25.9
2022,8,Nou Barris,48,la Guineueta,54,25.7
2022,8,Nou Barris,48,la Guineueta,55,24.1
2022,8,Nou Barris,48,la Guineueta,56,26.7
2022,8,Nou Barris,48,la Guineueta,57,25.7
2022,8,Nou Barris,48,la Guineueta,58,26.1
2022,8,Nou Barris,48,la Guineueta,59,26
2022,8,Nou Barris,49,Canyelles,60,25.3
2022,8,Nou Barris,49,Canyelles,61,24.3
2022,8,Nou Barris,49,Canyelles,62,24.1
2022,8,Nou Barris,49,Canyelles,63,22.9
2022,8,Nou Barris,49,Canyelles,64,25
2022,8,Nou Barris,50,les Roquetes,65,33
2022,8,Nou Barris,50,les Roquetes,66,30.9
2022,8,Nou Barris,50,les Roquetes,67,27.8
2022,8,Nou Barris,50,les Roquetes,68,27.9
2022,8,Nou Barris,50,les Roquetes,69,29.3
2022,8,Nou Barris,50,les Roquetes,70,28.6
2022,8,Nou Barris,50,les Roquetes,71,27
2022,8,Nou Barris,50,les Roquetes,72,29.7
2022,8,Nou Barris,50,les Roquetes,73,30.5
2022,8,Nou Barris,50,les Roquetes,74,31.4
2022,8,Nou Barris,51,Verdun,75,28.4
2022,8,Nou Barris,51,Verdun,76,27.7
2022,8,Nou Barris,51,Verdun,77,28.2
2022,8,Nou Barris,51,Verdun,78,30
2022,8,Nou Barris,51,Verdun,79,29.1
2022,8,Nou Barris,51,Verdun,80,30.8
2022,8,Nou Barris,51,Verdun,81,31.1
2022,8,Nou Barris,51,Verdun,82,29.6
2022,8,Nou Barris,52,la Prosperitat,83,32
2022,8,Nou Barris,52,la Prosperitat,84,27.1
2022,8,Nou Barris,52,la Prosperitat,85,28.8
2022,8,Nou Barris,52,la Prosperitat,86,30.5
2022,8,Nou Barris,52,la Prosperitat,87,29.5
2022,8,Nou Barris,52,la Prosperitat,88,28.8
2022,8,Nou Barris,52,la Prosperitat,89,29.5
2022,8,Nou Barris,52,la Prosperitat,90,30.3
2022,8,Nou Barris,52,la Prosperitat,91,26.5
2022,8,Nou Barris,52,la Prosperitat,92,28.4
2022,8,Nou Barris,52,la Prosperitat,93,27.7
2022,8,Nou Barris,52,la Prosperitat,94,25.8
2022,8,Nou Barris,52,la Prosperitat,95,24.7
2022,8,Nou Barris,52,la Prosperitat,96,28.5
2022,8,Nou Barris,52,la Prosperitat,97,29.7
2022,8,Nou Barris,52,la Prosperitat,98,28.8
2022,8,Nou Barris,52,la Prosperitat,99,28.8
2022,8,Nou Barris,52,la Prosperitat,100,29.6
2022,8,Nou Barris,52,la Prosperitat,101,26.2
2022,8,Nou Barris,52,la Prosperitat,102,28.8
2022,8,Nou Barris,53,la Trinitat Nova,103,29.3
2022,8,Nou Barris,53,la Trinitat Nova,104,28.7
2022,8,Nou Barris,53,la Trinitat Nova,105,26.6
2022,8,Nou Barris,53,la Trinitat Nova,106,28.8
2022,8,Nou Barris,53,la Trinitat Nova,107,27
2022,8,Nou Barris,54,Torre Baró,108,30.6
2022,8,Nou Barris,54,Torre Baró,109,28.7
2022,8,Nou Barris,55,Ciutat Meridiana,110,29.1
2022,8,Nou Barris,55,Ciutat Meridiana,111,30.1
2022,8,Nou Barris,55,Ciutat Meridiana,112,31
2022,8,Nou Barris,55,Ciutat Meridiana,113,28.9
2022,8,Nou Barris,55,Ciutat Meridiana,114,28.3
2022,8,Nou Barris,55,Ciutat Meridiana,115,30.4
2022,8,Nou Barris,56,Vallbona,116,28.6
2022,8,Nou Barris,48,la Guineueta,215,25.8
2022,9,Sant Andreu,57,la Trinitat Vella,1,31.2
2022,9,Sant Andreu,57,la Trinitat Vella,2,33.2
2022,9,Sant Andreu,57,la Trinitat Vella,3,29.9
2022,9,Sant Andreu,57,la Trinitat Vella,4,31.1
2022,9,Sant Andreu,57,la Trinitat Vella,5,30.6
2022,9,Sant Andreu,58,Baró de Viver,6,28.4
2022,9,Sant Andreu,58,Baró de Viver,7,27.7
2022,9,Sant Andreu,59,el Bon Pastor,8,24.8
2022,9,Sant Andreu,59,el Bon Pastor,9,27.5
2022,9,Sant Andreu,59,el Bon Pastor,10,26.4
2022,9,Sant Andreu,59,el Bon Pastor,11,28.9
2022,9,Sant Andreu,59,el Bon Pastor,13,31.4
2022,9,Sant Andreu,59,el Bon Pastor,14,28.5
2022,9,Sant Andreu,59,el Bon Pastor,15,29.2
2022,9,Sant Andreu,60,Sant Andreu,16,25.5
2022,9,Sant Andreu,60,Sant Andreu,17,27.1
2022,9,Sant Andreu,60,Sant Andreu,18,23.7
2022,9,Sant Andreu,60,Sant Andreu,19,24.6
2022,9,Sant Andreu,60,Sant Andreu,20,25.8
2022,9,Sant Andreu,60,Sant Andreu,21,27.6
2022,9,Sant Andreu,60,Sant Andreu,22,30.5
2022,9,Sant Andreu,60,Sant Andreu,23,26.1
2022,9,Sant Andreu,60,Sant Andreu,24,28
2022,9,Sant Andreu,60,Sant Andreu,25,28.6
2022,9,Sant Andreu,60,Sant Andreu,26,26.7
2022,9,Sant Andreu,60,Sant Andreu,27,24.9
2022,9,Sant Andreu,60,Sant Andreu,28,23.7
2022,9,Sant Andreu,60,Sant Andreu,29,25.7
2022,9,Sant Andreu,60,Sant Andreu,30,24.3
2022,9,Sant Andreu,60,Sant Andreu,31,26.3
2022,9,Sant Andreu,60,Sant Andreu,32,29.4
2022,9,Sant Andreu,60,Sant Andreu,33,27.3
2022,9,Sant Andreu,60,Sant Andreu,34,27.1
2022,9,Sant Andreu,60,Sant Andreu,35,28.6
2022,9,Sant Andreu,60,Sant Andreu,36,24.3
2022,9,Sant Andreu,60,Sant Andreu,37,30
2022,9,Sant Andreu,60,Sant Andreu,38,27.6
2022,9,Sant Andreu,60,Sant Andreu,39,27.4
2022,9,Sant Andreu,60,Sant Andreu,40,28.6
2022,9,Sant Andreu,60,Sant Andreu,41,25.5
2022,9,Sant Andreu,60,Sant Andreu,42,29.6
2022,9,Sant Andreu,60,Sant Andreu,43,28.1
2022,9,Sant Andreu,60,Sant Andreu,44,28.2
2022,9,Sant Andreu,60,Sant Andreu,45,28.1
2022,9,Sant Andreu,60,Sant Andreu,46,27.4
2022,9,Sant Andreu,60,Sant Andreu,47,29.8
2022,9,Sant Andreu,60,Sant Andreu,48,27.2
2022,9,Sant Andreu,60,Sant Andreu,49,33.2
2022,9,Sant Andreu,60,Sant Andreu,50,30
2022,9,Sant Andreu,60,Sant Andreu,51,29.8
2022,9,Sant Andreu,60,Sant Andreu,52,28.1
2022,9,Sant Andreu,60,Sant Andreu,53,29.2
2022,9,Sant Andreu,60,Sant Andreu,54,30
2022,9,Sant Andreu,61,la Sagrera,55,29.2
2022,9,Sant Andreu,61,la Sagrera,56,27.4
2022,9,Sant Andreu,61,la Sagrera,57,30.2
2022,9,Sant Andreu,61,la Sagrera,58,32.3
2022,9,Sant Andreu,61,la Sagrera,59,30
2022,9,Sant Andreu,61,la Sagrera,60,28.3
2022,9,Sant Andreu,61,la Sagrera,61,25.9
2022,9,Sant Andreu,61,la Sagrera,62,29.8
2022,9,Sant Andreu,61,la Sagrera,63,25.6
2022,9,Sant Andreu,61,la Sagrera,64,28.6
2022,9,Sant Andreu,61,la Sagrera,65,29.2
2022,9,Sant Andreu,61,la Sagrera,66,28.3
2022,9,Sant Andreu,61,la Sagrera,67,29.2
2022,9,Sant Andreu,61,la Sagrera,68,27.5
2022,9,Sant Andreu,61,la Sagrera,69,26.9
2022,9,Sant Andreu,61,la Sagrera,70,31.9
2022,9,Sant Andreu,61,la Sagrera,71,29.7
2022,9,Sant Andreu,61,la Sagrera,72,29
2022,9,Sant Andreu,61,la Sagrera,73,27.9
2022,9,Sant Andreu,62,el Congrés i els Indians,74,27.7
2022,9,Sant Andreu,62,el Congrés i els Indians,75,31.6
2022,9,Sant Andreu,62,el Congrés i els Indians,76,29
2022,9,Sant Andreu,62,el Congrés i els Indians,77,27
2022,9,Sant Andreu,62,el Congrés i els Indians,78,30.7
2022,9,Sant Andreu,62,el Congrés i els Indians,79,30.4
2022,9,Sant Andreu,62,el Congrés i els Indians,80,30.1
2022,9,Sant Andreu,62,el Congrés i els Indians,81,29.6
2022,9,Sant Andreu,62,el Congrés i els Indians,82,32.1
2022,9,Sant Andreu,63,Navas,83,29.3
2022,9,Sant Andreu,63,Navas,84,29.4
2022,9,Sant Andreu,63,Navas,85,30.6
2022,9,Sant Andreu,63,Navas,86,30.7
2022,9,Sant Andreu,63,Navas,87,27.7
2022,9,Sant Andreu,63,Navas,88,30
2022,9,Sant Andreu,63,Navas,89,27.9
2022,9,Sant Andreu,63,Navas,90,29.9
2022,9,Sant Andreu,63,Navas,91,28.4
2022,9,Sant Andreu,63,Navas,92,27.2
2022,9,Sant Andreu,63,Navas,93,27.6
2022,9,Sant Andreu,63,Navas,94,28.3
2022,9,Sant Andreu,63,Navas,95,29.2
2022,9,Sant Andreu,61,la Sagrera,156,26.7
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,31.4
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,30
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,32
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,28.5
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,29.1
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,32.6
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,27.2
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,31.4
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,31.6
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,32.5
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,33.7
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,31.2
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,31.9
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,31.1
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,34.4
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,27.7
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,33.2
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,30.5
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,29.6
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,29.1
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,30.8
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,29.8
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,29.8
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,30.9
2022,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,31.7
2022,10,Sant Martí,65,el Clot,26,31.8
2022,10,Sant Martí,65,el Clot,27,28.9
2022,10,Sant Martí,65,el Clot,28,31.3
2022,10,Sant Martí,65,el Clot,29,28.4
2022,10,Sant Martí,65,el Clot,30,25.7
2022,10,Sant Martí,65,el Clot,31,30.1
2022,10,Sant Martí,65,el Clot,32,28.8
2022,10,Sant Martí,65,el Clot,33,26.3
2022,10,Sant Martí,65,el Clot,34,27.9
2022,10,Sant Martí,65,el Clot,35,27
2022,10,Sant Martí,65,el Clot,36,29.4
2022,10,Sant Martí,65,el Clot,37,31.2
2022,10,Sant Martí,65,el Clot,38,29.7
2022,10,Sant Martí,65,el Clot,39,31.5
2022,10,Sant Martí,65,el Clot,40,31.1
2022,10,Sant Martí,65,el Clot,41,32.4
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,32.2
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,35.8
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,30.1
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,28.6
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,31.3
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,30.1
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,32.2
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,31.2
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,30.6
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,31.2
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,33.7
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,33.3
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,33
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,32.8
2022,10,Sant Martí,68,el Poblenou,56,34.9
2022,10,Sant Martí,68,el Poblenou,57,31.9
2022,10,Sant Martí,68,el Poblenou,58,30.8
2022,10,Sant Martí,68,el Poblenou,59,37
2022,10,Sant Martí,68,el Poblenou,60,35
2022,10,Sant Martí,68,el Poblenou,61,30.9
2022,10,Sant Martí,68,el Poblenou,62,31.1
2022,10,Sant Martí,68,el Poblenou,63,29.2
2022,10,Sant Martí,68,el Poblenou,64,31.4
2022,10,Sant Martí,68,el Poblenou,65,33.3
2022,10,Sant Martí,68,el Poblenou,66,32.5
2022,10,Sant Martí,68,el Poblenou,67,32.3
2022,10,Sant Martí,68,el Poblenou,68,28.9
2022,10,Sant Martí,68,el Poblenou,69,36.4
2022,10,Sant Martí,68,el Poblenou,70,31.3
2022,10,Sant Martí,68,el Poblenou,71,27.4
2022,10,Sant Martí,68,el Poblenou,72,32.8
2022,10,Sant Martí,68,el Poblenou,73,27.7
2022,10,Sant Martí,68,el Poblenou,74,31.8
2022,10,Sant Martí,68,el Poblenou,75,29.1
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,29
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,29.5
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,31.9
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,29.9
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,43.3
2022,10,Sant Martí,70,el Besòs i el Maresme,81,34.7
2022,10,Sant Martí,70,el Besòs i el Maresme,82,32.4
2022,10,Sant Martí,70,el Besòs i el Maresme,83,30.7
2022,10,Sant Martí,70,el Besòs i el Maresme,84,30.6
2022,10,Sant Martí,70,el Besòs i el Maresme,85,32.4
2022,10,Sant Martí,70,el Besòs i el Maresme,86,30.2
2022,10,Sant Martí,70,el Besòs i el Maresme,87,31.5
2022,10,Sant Martí,70,el Besòs i el Maresme,88,27.4
2022,10,Sant Martí,70,el Besòs i el Maresme,89,32.8
2022,10,Sant Martí,70,el Besòs i el Maresme,90,31.5
2022,10,Sant Martí,70,el Besòs i el Maresme,91,27.8
2022,10,Sant Martí,70,el Besòs i el Maresme,92,25.7
2022,10,Sant Martí,70,el Besòs i el Maresme,93,28
2022,10,Sant Martí,71,Provençals del Poblenou,94,34.4
2022,10,Sant Martí,71,Provençals del Poblenou,95,32.2
2022,10,Sant Martí,71,Provençals del Poblenou,96,31.6
2022,10,Sant Martí,71,Provençals del Poblenou,97,30.4
2022,10,Sant Martí,71,Provençals del Poblenou,98,26.4
2022,10,Sant Martí,71,Provençals del Poblenou,99,30
2022,10,Sant Martí,71,Provençals del Poblenou,100,29.9
2022,10,Sant Martí,71,Provençals del Poblenou,101,33.3
2022,10,Sant Martí,71,Provençals del Poblenou,102,28.8
2022,10,Sant Martí,71,Provençals del Poblenou,103,26.2
2022,10,Sant Martí,71,Provençals del Poblenou,104,24.3
2022,10,Sant Martí,72,Sant Martí de Provençals,105,27.4
2022,10,Sant Martí,72,Sant Martí de Provençals,106,26.1
2022,10,Sant Martí,72,Sant Martí de Provençals,107,27.6
2022,10,Sant Martí,72,Sant Martí de Provençals,108,25.1
2022,10,Sant Martí,72,Sant Martí de Provençals,109,27.5
2022,10,Sant Martí,72,Sant Martí de Provençals,110,28.3
2022,10,Sant Martí,72,Sant Martí de Provençals,111,28.1
2022,10,Sant Martí,72,Sant Martí de Provençals,112,26.5
2022,10,Sant Martí,72,Sant Martí de Provençals,113,30.6
2022,10,Sant Martí,72,Sant Martí de Provençals,114,29.3
2022,10,Sant Martí,72,Sant Martí de Provençals,115,26
2022,10,Sant Martí,72,Sant Martí de Provençals,116,27.1
2022,10,Sant Martí,72,Sant Martí de Provençals,117,25.7
2022,10,Sant Martí,72,Sant Martí de Provençals,118,24
2022,10,Sant Martí,72,Sant Martí de Provençals,119,28.6
2022,10,Sant Martí,72,Sant Martí de Provençals,120,29.1
2022,10,Sant Martí,72,Sant Martí de Provençals,121,28.3
2022,10,Sant Martí,72,Sant Martí de Provençals,122,25.7
2022,10,Sant Martí,73,la Verneda i la Pau,123,27.6
2022,10,Sant Martí,73,la Verneda i la Pau,124,25.5
2022,10,Sant Martí,73,la Verneda i la Pau,125,25.6
2022,10,Sant Martí,73,la Verneda i la Pau,126,25.3
2022,10,Sant Martí,73,la Verneda i la Pau,127,27.2
2022,10,Sant Martí,73,la Verneda i la Pau,128,27
2022,10,Sant Martí,73,la Verneda i la Pau,129,23.3
2022,10,Sant Martí,73,la Verneda i la Pau,130,29.7
2022,10,Sant Martí,73,la Verneda i la Pau,131,27.8
2022,10,Sant Martí,73,la Verneda i la Pau,132,27
2022,10,Sant Martí,73,la Verneda i la Pau,133,27.3
2022,10,Sant Martí,73,la Verneda i la Pau,134,28.4
2022,10,Sant Martí,73,la Verneda i la Pau,135,29
2022,10,Sant Martí,73,la Verneda i la Pau,136,27.3
2022,10,Sant Martí,73,la Verneda i la Pau,137,27.3
2022,10,Sant Martí,73,la Verneda i la Pau,138,29.8
2022,10,Sant Martí,73,la Verneda i la Pau,139,28.4
2022,10,Sant Martí,73,la Verneda i la Pau,140,27.6
2022,10,Sant Martí,73,la Verneda i la Pau,141,26.4
2022,10,Sant Martí,73,la Verneda i la Pau,142,27
2022,10,Sant Martí,73,la Verneda i la Pau,143,28.2
2022,10,Sant Martí,65,el Clot,234,25.9
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,32.7
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,28.5
2022,10,Sant Martí,71,Provençals del Poblenou,237,28.4
